Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Sando,2024-03-30 02:28:49,00:00:09,Autoplayed: user action: None; ,Plot Clip: Damsel,HOOK,TCL Malone HDR10 Smart TV,00:00:09,00:00:09,US (United States)
Sando,2024-03-30 02:28:29,00:00:03,,Young Sheldon: Season 1: Pilot (Episode 1),,TCL Malone HDR10 Smart TV,00:00:03,00:00:03,US (United States)
Sando,2024-03-30 02:27:57,00:00:23,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,TCL Malone HDR10 Smart TV,00:00:23,00:00:23,US (United States)
Sando,2024-03-30 02:26:37,00:01:18,Autoplayed: user action: None; ,Fuller House: Season 5 (Trailer 2),TRAILER,TCL Malone HDR10 Smart TV,00:01:18,00:01:18,US (United States)
Sando,2024-03-30 02:06:42,00:19:46,,"Young Sheldon: Season 6: A Tornado, a Ten-Hour Flight and a Darn Fine Ring (Episode 22)",,TCL Malone HDR10 Smart TV,00:20:15,00:20:15,US (United States)
Sando,2024-03-30 01:47:16,00:19:25,,Young Sheldon: Season 6: A Romantic Getaway and a Germanic Meat-Based Diet (Episode 21),,TCL Malone HDR10 Smart TV,00:19:51,00:19:51,US (United States)
Sando,2024-03-30 01:29:26,00:17:48,,Young Sheldon: Season 6: German for Beginners and a Crazy Old Man with a Bat (Episode 20),,TCL Malone HDR10 Smart TV,00:18:10,00:18:10,US (United States)
Sando,2024-03-30 01:10:09,00:19:13,,Young Sheldon: Season 6: A New Weather Girl and a Stay-at-Home Coddler (Episode 19),,TCL Malone HDR10 Smart TV,00:19:13,00:19:13,US (United States)
Sando,2024-03-30 00:51:35,00:17:34,Autoplayed: user action: User_Interaction; ,Young Sheldon: Season 6: Little Green Men and a Fella's Marriage Proposal (Episode 18),,TCL Malone HDR10 Smart TV,00:18:03,00:18:03,US (United States)
Sando,2024-03-30 00:44:31,00:07:01,,Young Sheldon: Season 6: A German Folk Song and an Actual Adult (Episode 17),,TCL Malone HDR10 Smart TV,00:18:36,00:18:36,US (United States)
Sando,2024-03-30 00:44:02,00:00:26,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:26,00:00:26,US (United States)
Sando,2024-03-28 21:58:45,00:11:03,Autoplayed: user action: None; ,Young Sheldon: Season 6: A German Folk Song and an Actual Adult (Episode 17),,TCL Malone HDR10 Smart TV,00:11:36,Not latest view,US (United States)
Sando,2024-03-28 21:40:59,00:17:44,,Young Sheldon: Season 6: A Stolen Truck and Going on the Lam (Episode 16),,TCL Malone HDR10 Smart TV,00:18:15,00:18:15,US (United States)
Sando,2024-03-28 21:22:11,00:18:46,,Young Sheldon: Season 6: Teen Angst and a Smart-Boy Walk of Shame (Episode 15),,TCL Malone HDR10 Smart TV,00:19:18,00:19:18,US (United States)
Sando,2024-03-28 21:02:19,00:19:50,,Young Sheldon: Season 6: A Launch Party and a Whole Human Being (Episode 14),,TCL Malone HDR10 Smart TV,00:20:32,00:20:32,US (United States)
Sando,2024-03-28 20:44:35,00:17:42,,"Young Sheldon: Season 6: A Frat Party, a Sleepover and the Mother of All Blisters (Episode 13)",,TCL Malone HDR10 Smart TV,00:18:11,00:18:11,US (United States)
Sando,2024-03-28 20:26:18,00:18:15,,Young Sheldon: Season 6: A Baby Shower and Testosterone-Rich Banter (Episode 12),,TCL Malone HDR10 Smart TV,00:18:48,00:18:48,US (United States)
Sando,2024-03-28 20:22:07,00:04:08,,"Young Sheldon: Season 6: Ruthless, Toothless and a Week of Bed Rest (Episode 11)",,TCL Malone HDR10 Smart TV,00:20:14,00:20:14,US (United States)
Sando,2024-03-28 20:21:49,00:00:15,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_01_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:15,Not latest view,US (United States)
Sando,2024-03-28 20:21:34,00:00:11,Autoplayed: user action: None; ,Resident Alien: Season 1_hook_04_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:11,00:00:11,US (United States)
Sando,2024-03-25 02:46:58,00:15:37,,"Young Sheldon: Season 6: Ruthless, Toothless and a Week of Bed Rest (Episode 11)",,TCL Malone HDR10 Smart TV,00:16:08,Not latest view,US (United States)
Sando,2024-03-25 02:25:02,00:19:19,,Young Sheldon: Season 6: Pancake Sunday and Textbook Flirting (Episode 10),,TCL Malone HDR10 Smart TV,00:17:56,Not latest view,US (United States)
Sando,2024-03-25 02:22:01,00:01:20,,Young Sheldon: Season 4: Graduation (Episode 1),,TCL Malone HDR10 Smart TV,00:01:20,Not latest view,US (United States)
Sando,2024-03-25 02:21:20,00:00:05,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_01_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:05,Not latest view,US (United States)
Sando,2024-03-25 02:21:13,00:00:03,,Young Sheldon: Season 1: Pilot (Episode 1),,TCL Malone HDR10 Smart TV,00:00:03,Not latest view,US (United States)
Sando,2024-03-25 02:21:03,00:00:04,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_01_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:04,Not latest view,US (United States)
Sando,2024-03-25 02:20:52,00:00:07,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:07,Not latest view,US (United States)
